"PART_ID","CNTR_CD","TELP_NUM","STRT_VALD_DTTM","END_VALD_DTTM","EXEC_ID"
2751,,"+336##0555187","2007-09-21 10:58:34.0","2007-09-21 10:58:34.0",12
5769,,"+336##0947994","2009-09-02 10:07:57.0","2009-09-02 10:07:57.0",12
202,,"+336##0244188","2018-05-26 04:35:41.0","2018-05-26 04:35:41.0",12
3220,,"+336##0611283","2021-01-21 21:03:33.0","2021-01-21 21:03:33.0",12
671,,"+336##0275824","2013-10-20 19:40:42.0","2013-10-20 19:40:42.0",12
12274,,"+336##0392182","2016-07-07 15:44:25.0","2016-07-07 15:44:25.0",12
10194,,"+336##0179073","2005-01-25 11:39:46.0","2005-01-25 11:39:46.0",12
13212,,"+336##0311195","1997-02-15 07:52:14.0","1997-02-15 07:52:14.0",12
7645,,"+336##0570720","2015-02-24 21:27:43.0","2015-02-24 21:27:43.0",12
10663,,"+336##0090280","2017-11-23 19:38:21.0","2017-11-23 19:38:21.0",12
13681,,"+336##0065396","2007-02-27 06:13:11.0","2007-02-27 06:13:11.0",12
8114,,"+336##0401517","2022-03-22 04:51:04.0","2022-03-22 04:51:04.0",12
11132,,"+336##0946547","2013-04-10 20:29:15.0","2013-04-10 20:29:15.0",12
8583,,"+336##0023647","2013-08-09 23:03:49.0","2013-08-09 23:03:49.0",12
3016,,"+336##0764456","2018-07-24 21:08:55.0","2018-07-24 21:08:55.0",12
6034,,"+336##0914643","2007-03-07 03:55:41.0","2007-03-07 03:55:41.0",12
467,,"+336##0971021","2009-04-11 19:30:29.0","2009-04-11 19:30:29.0",12
9052,,"+336##0951410","2000-02-26 16:49:44.0","2000-02-26 16:49:44.0",12
3485,,"+336##0704939","2005-11-07 03:58:26.0","2005-11-07 03:58:26.0",12
6503,,"+336##0758385","2005-01-03 09:47:52.0","2005-01-03 09:47:52.0",12
936,,"+336##0644558","2014-02-04 20:27:36.0","2014-02-04 20:27:36.0",12
3954,,"+336##0733183","2012-05-15 07:40:49.0","2012-05-15 07:40:49.0",12
1405,,"+336##0714794","2012-04-09 09:48:50.0","2012-04-09 09:48:50.0",12
4423,,"+336##0716522","2007-07-10 04:57:14.0","2007-07-10 04:57:14.0",12
1874,,"+336##0335690","2013-09-25 20:11:11.0","2013-09-25 20:11:11.0",12
13477,,"+336##0171689","2019-05-03 12:30:53.0","2019-05-03 12:30:53.0",12
13946,,"+336##0265867","1998-08-05 19:28:53.0","1998-08-05 19:28:53.0",12
11397,,"+336##0950564","2022-01-18 19:15:11.0","2022-01-18 19:15:11.0",12
14415,,"+336##0693264","2022-11-06 21:33:47.0","2022-11-06 21:33:47.0",12
8848,,"+336##0837186","2021-01-13 01:45:18.0","2021-01-13 01:45:18.0",12
11866,,"+336##0107206","2005-09-05 15:01:55.0","2005-09-05 15:01:55.0",12
6299,,"+336##0636472","2013-02-02 09:37:36.0","2013-02-02 09:37:36.0",12
9317,,"+336##0808575","2021-03-18 19:01:28.0","2021-03-18 19:01:28.0",12
12335,,"+336##0664126","2000-03-04 01:13:01.0","2000-03-04 01:13:01.0",12
6768,,"+336##0740839","2011-11-27 17:37:36.0","2011-11-27 17:37:36.0",12
4219,,"+336##0312886","2005-10-23 04:30:39.0","2005-10-23 04:30:39.0",12
7237,,"+336##0282509","2002-10-12 19:18:59.0","2002-10-12 19:18:59.0",12
1670,,"+336##0863455","2000-03-18 13:23:35.0","2000-03-18 13:23:35.0",12
10255,,"+336##0234461","2009-11-23 01:58:57.0","2009-11-23 01:58:57.0",12
4688,,"+336##0768059","2006-10-07 08:37:26.0","2006-10-07 08:37:26.0",12
5157,,"+336##0641126","1999-05-01 12:18:48.0","1999-05-01 12:18:48.0",12
2608,,"+336##0528636","2001-01-09 10:09:49.0","2001-01-09 10:09:49.0",12
3077,,"+336##0598791","2020-05-11 21:39:46.0","2020-05-11 21:39:46.0",12
528,,"+336##0028752","1998-11-11 17:13:59.0","1998-11-11 17:13:59.0",12
12131,,"+336##0564153","2018-06-21 07:49:50.0","2018-06-21 07:49:50.0",12
12600,,"+336##0161550","2016-11-04 21:36:21.0","2016-11-04 21:36:21.0",12
10051,,"+336##0599579","2011-07-18 04:48:59.0","2011-07-18 04:48:59.0",12
13069,,"+336##0468227","2021-04-09 16:39:31.0","2021-04-09 16:39:31.0",12
7502,,"+336##0305078","2002-01-08 19:45:58.0","2002-01-08 19:45:58.0",12
10520,,"+336##0852119","2013-07-17 03:44:59.0","2013-07-17 03:44:59.0",12
4953,,"+336##0724165","1999-02-15 05:53:19.0","1999-02-15 05:53:19.0",12
13538,,"+336##0561064","2013-09-01 23:49:47.0","2013-09-01 23:49:47.0",12
7971,,"+336##0732451","2021-01-06 16:12:56.0","2021-01-06 16:12:56.0",12
10989,,"+336##0605596","1998-04-25 13:08:13.0","1998-04-25 13:08:13.0",12
5422,,"+336##0006124","2006-03-03 18:08:23.0","2006-03-03 18:08:23.0",12
8440,,"+336##0793304","2000-10-04 22:55:47.0","2000-10-04 22:55:47.0",12
2873,,"+336##0334223","2009-08-09 17:34:50.0","2009-08-09 17:34:50.0",12
5891,,"+336##0394694","2009-09-15 10:13:52.0","2009-09-15 10:13:52.0",12
324,,"+336##0374096","2023-10-14 22:50:47.0","2023-10-14 22:50:47.0",12
8909,,"+336##0949822","2013-11-11 12:22:24.0","2013-11-11 12:22:24.0",12
3342,,"+336##0384916","2003-05-14 14:30:04.0","2003-05-14 14:30:04.0",12
6360,,"+336##0631305","1997-04-09 23:19:50.0","1997-04-09 23:19:50.0",12
793,,"+336##0726202","2023-08-05 21:42:13.0","2023-08-05 21:42:13.0",12
3811,,"+336##0905902","2021-02-22 06:31:55.0","2021-02-22 06:31:55.0",12
1731,,"+336##0765878","2018-10-12 12:42:21.0","2018-10-12 12:42:21.0",12
13334,,"+336##0517828","2005-11-05 13:44:28.0","2005-11-05 13:44:28.0",12
10785,,"+336##0191516","2007-11-17 01:21:01.0","2007-11-17 01:21:01.0",12
13803,,"+336##0800839","1999-10-20 12:56:52.0","1999-10-20 12:56:52.0",12
11254,,"+336##0496174","2015-01-24 18:16:46.0","2015-01-24 18:16:46.0",12
14272,,"+336##0381449","2013-08-06 23:07:59.0","2013-08-06 23:07:59.0",12
8705,,"+336##0999707","2004-08-14 04:55:37.0","2004-08-14 04:55:37.0",12
11723,,"+336##0374025","2015-01-22 16:12:19.0","2015-01-22 16:12:19.0",12
6156,,"+336##0178310","2000-10-11 11:26:27.0","2000-10-11 11:26:27.0",12
9174,,"+336##0297424","1999-04-02 21:26:37.0","1999-04-02 21:26:37.0",12
3607,,"+336##0460269","2005-03-07 21:50:38.0","2005-03-07 21:50:38.0",12
12192,,"+336##0520712","2003-05-06 09:01:38.0","2003-05-06 09:01:38.0",12
9643,,"+336##0673942","2000-04-11 09:09:13.0","2000-04-11 09:09:13.0",12
4076,,"+336##0603772","2014-11-22 05:10:06.0","2014-11-22 05:10:06.0",12
7094,,"+336##0598675","2012-01-12 16:16:58.0","2012-01-12 16:16:58.0",12
1527,,"+336##0693934","2005-10-09 06:26:30.0","2005-10-09 06:26:30.0",12
4545,,"+336##0171944","2001-02-20 18:45:31.0","2001-02-20 18:45:31.0",12
7563,,"+336##0729848","2013-04-22 01:33:53.0","2013-04-22 01:33:53.0",12
1996,,"+336##0864222","2017-07-03 18:24:56.0","2017-07-03 18:24:56.0",12
5014,,"+336##0006312","2003-05-15 01:02:11.0","2003-05-15 01:02:11.0",12
2465,,"+336##0796615","2022-11-14 10:06:39.0","2022-11-14 10:06:39.0",12
385,,"+336##0336660","2003-06-14 12:01:28.0","2003-06-14 12:01:28.0",12
14537,,"+336##0319046","2021-02-17 07:47:23.0","2021-02-17 07:47:23.0",12
11988,,"+336##0089583","2005-03-02 11:11:20.0","2005-03-02 11:11:20.0",12
9439,,"+336##0068503","2003-07-14 07:15:39.0","2003-07-14 07:15:39.0",12
12457,,"+336##0787677","2020-06-20 14:52:59.0","2020-06-20 14:52:59.0",12
9908,,"+336##0694040","2019-01-04 20:58:59.0","2019-01-04 20:58:59.0",12
12926,,"+336##0686979","2003-08-01 18:50:54.0","2003-08-01 18:50:54.0",12
7359,,"+336##0523729","2013-05-03 09:06:39.0","2013-05-03 09:06:39.0",12
10377,,"+336##0240335","2021-02-19 06:14:42.0","2021-02-19 06:14:42.0",12
4810,,"+336##0972855","2015-10-21 08:02:09.0","2015-10-21 08:02:09.0",12
13395,,"+336##0400873","2001-11-04 09:11:11.0","2001-11-04 09:11:11.0",12
7828,,"+336##0871180","2002-10-11 06:29:35.0","2002-10-11 06:29:35.0",12
2261,,"+336##0236513","2023-09-05 04:49:50.0","2023-09-05 04:49:50.0",12
10846,,"+336##0807160","2000-11-26 17:10:57.0","2000-11-26 17:10:57.0",12
5279,,"+336##0800306","2013-01-23 04:14:47.0","2013-01-23 04:14:47.0",12
8297,,"+336##0721670","2007-01-14 18:12:24.0","2007-01-14 18:12:24.0",12
2730,,"+336##0762255","2004-07-26 23:16:43.0","2004-07-26 23:16:43.0",12
5748,,"+336##0453092","2002-07-26 21:17:29.0","2002-07-26 21:17:29.0",12
181,,"+336##0409847","2012-08-27 20:08:11.0","2012-08-27 20:08:11.0",12
3199,,"+336##0577810","2018-06-22 02:11:18.0","2018-06-22 02:11:18.0",12
6217,,"+336##0862623","1999-02-04 03:03:17.0","1999-02-04 03:03:17.0",12
650,,"+336##0571316","2017-11-01 11:01:02.0","2017-11-01 11:01:02.0",12
3668,,"+336##0166254","2000-08-14 23:59:10.0","2000-08-14 23:59:10.0",12
1119,,"+336##0578682","2005-03-23 22:48:30.0","2005-03-23 22:48:30.0",12
1588,,"+336##0482868","2008-10-27 03:16:37.0","2008-10-27 03:16:37.0",12
13191,,"+336##0468602","2002-09-11 08:02:07.0","2002-09-11 08:02:07.0",12
10642,,"+336##0443054","2006-09-10 03:45:58.0","2006-09-10 03:45:58.0",12
13660,,"+336##0517536","1999-10-10 11:08:11.0","1999-10-10 11:08:11.0",12
8093,,"+336##0482891","1999-05-09 13:19:19.0","1999-05-09 13:19:19.0",12
11111,,"+336##0529141","2002-08-16 19:31:57.0","2002-08-16 19:31:57.0",12
14129,,"+336##0506493","2008-07-16 14:17:03.0","2008-07-16 14:17:03.0",12
8562,,"+336##0648598","2001-06-08 02:47:07.0","2001-06-08 02:47:07.0",12
11580,,"+336##0048399","2009-08-12 09:04:27.0","2009-08-12 09:04:27.0",12
6013,,"+336##0344064","2012-08-20 10:34:07.0","2012-08-20 10:34:07.0",12
9031,,"+336##0173848","1997-03-11 01:16:39.0","1997-03-11 01:16:39.0",12
3464,,"+336##0624897","2002-04-24 22:53:27.0","2002-04-24 22:53:27.0",12
12049,,"+336##0461892","2013-08-24 18:29:40.0","2013-08-24 18:29:40.0",12
6482,,"+336##0940416","2022-02-06 16:55:39.0","2022-02-06 16:55:39.0",12
9500,,"+336##0046557","2013-01-05 17:04:26.0","2013-01-05 17:04:26.0",12
3933,,"+336##0198546","2007-01-09 09:06:28.0","2007-01-09 09:06:28.0",12
6951,,"+336##0334653","2010-02-10 13:47:31.0","2010-02-10 13:47:31.0",12
1384,,"+336##0592030","1999-01-21 19:35:04.0","1999-01-21 19:35:04.0",12
4402,,"+336##0586848","2003-02-19 15:12:30.0","2003-02-19 15:12:30.0",12
1853,,"+336##0880537","2021-06-21 01:11:40.0","2021-06-21 01:11:40.0",12
4871,,"+336##0226638","2000-06-26 17:57:14.0","2000-06-26 17:57:14.0",12
2322,,"+336##0027334","2007-06-02 17:28:58.0","2007-06-02 17:28:58.0",12
13925,,"+336##0969599","2019-11-11 21:37:15.0","2019-11-11 21:37:15.0",12
242,,"+336##0328701","2013-10-06 13:31:09.0","2013-10-06 13:31:09.0",12
14394,,"+336##0069072","1997-01-01 11:29:47.0","1997-01-01 11:29:47.0",12
11845,,"+336##0139046","2013-11-22 11:50:46.0","2013-11-22 11:50:46.0",12
9296,,"+336##0232816","2015-10-27 07:49:34.0","2015-10-27 07:49:34.0",12
12314,,"+336##0942944","2006-10-05 23:14:52.0","2006-10-05 23:14:52.0",12
7216,,"+336##0983767","2016-09-25 16:15:55.0","2016-09-25 16:15:55.0",12
10234,,"+336##0983462","2004-11-24 16:17:50.0","2004-11-24 16:17:50.0",12
4667,,"+336##0784989","2020-09-16 03:13:19.0","2020-09-16 03:13:19.0",12
10703,,"+336##0422233","2004-07-27 23:40:10.0","2004-07-27 23:40:10.0",12
5136,,"+336##0551757","2009-09-17 23:37:41.0","2009-09-17 23:37:41.0",12
8154,,"+336##0971252","2019-06-13 19:24:11.0","2019-06-13 19:24:11.0",12
2587,,"+336##0101774","2012-08-05 20:31:15.0","2012-08-05 20:31:15.0",12
3056,,"+336##0565012","2010-04-27 15:36:11.0","2010-04-27 15:36:11.0",12
6074,,"+336##0705923","2022-01-08 13:16:53.0","2022-01-08 13:16:53.0",12
507,,"+336##0276573","2021-11-12 18:37:06.0","2021-11-12 18:37:06.0",12
976,,"+336##0952274","2009-02-05 06:56:46.0","2009-02-05 06:56:46.0",12
12579,,"+336##0784430","2017-11-14 21:07:42.0","2017-11-14 21:07:42.0",12
13048,,"+336##0663825","2017-08-02 21:42:16.0","2017-08-02 21:42:16.0",12
10499,,"+336##0558872","1998-02-23 11:22:03.0","1998-02-23 11:22:03.0",12
13517,,"+336##0501938","2012-02-26 15:43:46.0","2012-02-26 15:43:46.0",12
7950,,"+336##0797621","2014-11-03 15:25:55.0","2014-11-03 15:25:55.0",12
10968,,"+336##0031596","2017-08-21 20:31:42.0","2017-08-21 20:31:42.0",12
13986,,"+336##0887245","2014-05-06 05:10:57.0","2014-05-06 05:10:57.0",12
8419,,"+336##0310566","2009-09-01 17:23:38.0","2009-09-01 17:23:38.0",12
11437,,"+336##0876513","2009-11-18 18:05:49.0","2009-11-18 18:05:49.0",12
5870,,"+336##0523615","2000-04-04 02:33:58.0","2000-04-04 02:33:58.0",12
8888,,"+336##0919876","2005-04-22 12:58:49.0","2005-04-22 12:58:49.0",12
3321,,"+336##0069179","2008-06-16 23:59:45.0","2008-06-16 23:59:45.0",12
11906,,"+336##0024246","2019-02-05 01:54:11.0","2019-02-05 01:54:11.0",12
6339,,"+336##0811334","2001-04-20 07:03:12.0","2001-04-20 07:03:12.0",12
772,,"+336##0496394","1999-09-12 15:08:04.0","1999-09-12 15:08:04.0",12
9357,,"+336##0529187","2003-06-06 12:02:29.0","2003-06-06 12:02:29.0",12
3790,,"+336##0239182","2007-10-09 08:54:25.0","2007-10-09 08:54:25.0",12
6808,,"+336##0358339","1998-08-03 17:11:23.0","1998-08-03 17:11:23.0",12
4259,,"+336##0581328","1997-06-27 14:27:06.0","1997-06-27 14:27:06.0",12
1710,,"+336##0955165","2002-01-08 01:10:12.0","2002-01-08 01:10:12.0",12
4728,,"+336##0129004","2004-04-26 10:47:59.0","2004-04-26 10:47:59.0",12
13782,,"+336##0461226","2016-09-05 21:22:25.0","2016-09-05 21:22:25.0",12
14251,,"+336##0937516","2014-09-08 15:35:49.0","2014-09-08 15:35:49.0",12
11702,,"+336##0634519","2013-07-15 20:11:38.0","2013-07-15 20:11:38.0",12
9153,,"+336##0900676","1998-10-11 21:19:58.0","1998-10-11 21:19:58.0",12
12171,,"+336##0749134","1998-05-14 14:20:10.0","1998-05-14 14:20:10.0",12
9622,,"+336##0678664","2009-07-14 17:37:35.0","2009-07-14 17:37:35.0",12
12640,,"+336##0669071","2010-01-23 18:29:08.0","2010-01-23 18:29:08.0",12
7073,,"+336##0274221","2010-10-07 08:09:42.0","2010-10-07 08:09:42.0",12
10091,,"+336##0833989","2017-11-03 01:31:26.0","2017-11-03 01:31:26.0",12
4524,,"+336##0485188","2006-02-26 06:27:02.0","2006-02-26 06:27:02.0",12
7542,,"+336##0466307","2019-06-19 05:52:12.0","2019-06-19 05:52:12.0",12
1975,,"+336##0990906","2006-05-07 02:50:26.0","2006-05-07 02:50:26.0",12
10560,,"+336##0632424","2012-05-10 18:08:39.0","2012-05-10 18:08:39.0",12
4993,,"+336##0272575","2003-07-27 23:52:48.0","2003-07-27 23:52:48.0",12
8011,,"+336##0026837","2009-03-06 01:41:25.0","2009-03-06 01:41:25.0",12
2444,,"+336##0912988","2002-02-11 18:10:12.0","2002-02-11 18:10:12.0",12
5462,,"+336##0492941","2010-02-27 23:26:11.0","2010-02-27 23:26:11.0",12
2913,,"+336##0776029","2016-08-23 10:31:11.0","2016-08-23 10:31:11.0",12
364,,"+336##0025546","2020-06-04 07:47:44.0","2020-06-04 07:47:44.0",12
3382,,"+336##0165174","2001-01-25 13:56:54.0","2001-01-25 13:56:54.0",12
833,,"+336##0262054","2015-06-14 07:02:53.0","2015-06-14 07:02:53.0",12
12436,,"+336##0432778","2013-10-23 01:32:51.0","2013-10-23 01:32:51.0",12
12905,,"+336##0781599","2009-09-09 17:58:39.0","2009-09-09 17:58:39.0",12
10356,,"+336##0101449","2001-02-23 19:14:18.0","2001-02-23 19:14:18.0",12
13374,,"+336##0869326","2019-10-05 22:13:35.0","2019-10-05 22:13:35.0",12
7807,,"+336##0473808","2008-02-16 06:36:16.0","2008-02-16 06:36:16.0",12
10825,,"+336##0508163","2003-06-10 04:49:51.0","2003-06-10 04:49:51.0",12
5258,,"+336##0752698","2010-08-06 20:34:15.0","2010-08-06 20:34:15.0",12
13843,,"+336##0579432","2022-02-13 20:45:30.0","2022-02-13 20:45:30.0",12
8276,,"+336##0356498","2018-09-17 10:30:42.0","2018-09-17 10:30:42.0",12
11294,,"+336##0341159","2020-08-06 22:40:29.0","2020-08-06 22:40:29.0",12
5727,,"+336##0007678","2012-04-19 10:27:01.0","2012-04-19 10:27:01.0",12
8745,,"+336##0547859","2017-10-11 03:46:23.0","2017-10-11 03:46:23.0",12
3178,,"+336##0116409","2017-10-13 13:08:54.0","2017-10-13 13:08:54.0",12
6196,,"+336##0561381","2019-02-14 23:28:16.0","2019-02-14 23:28:16.0",12
629,,"+336##0406319","1997-10-08 19:22:09.0","1997-10-08 19:22:09.0",12
9214,,"+336##0536594","2013-04-02 23:07:44.0","2013-04-02 23:07:44.0",12
3647,,"+336##0578234","2017-01-01 03:49:07.0","2017-01-01 03:49:07.0",12
1098,,"+336##0895988","2002-01-10 22:11:39.0","2002-01-10 22:11:39.0",12
4116,,"+336##0355935","2017-08-25 22:47:20.0","2017-08-25 22:47:20.0",12
1567,,"+336##0531151","2018-03-21 16:05:29.0","2018-03-21 16:05:29.0",12
2036,,"+336##0748706","2011-02-05 15:33:28.0","2011-02-05 15:33:28.0",12
13639,,"+336##0029997","2013-06-25 08:31:28.0","2013-06-25 08:31:28.0",12
11090,,"+336##0217806","2012-03-13 14:14:24.0","2012-03-13 14:14:24.0",12
14108,,"+336##0389808","2001-07-14 06:38:21.0","2001-07-14 06:38:21.0",12
11559,,"+336##0072599","2013-03-20 18:16:10.0","2013-03-20 18:16:10.0",12
14577,,"+336##0290995","2018-02-08 07:29:18.0","2018-02-08 07:29:18.0",12
9010,,"+336##0027354","2014-06-24 10:02:56.0","2014-06-24 10:02:56.0",12
12028,,"+336##0430301","2007-10-09 15:36:31.0","2007-10-09 15:36:31.0",12
6461,,"+336##0433273","1997-06-04 12:46:44.0","1997-06-04 12:46:44.0",12
9479,,"+336##0454591","2009-07-13 08:35:10.0","2009-07-13 08:35:10.0",12
3912,,"+336##0201008","2000-10-07 20:45:52.0","2000-10-07 20:45:52.0",12
12497,,"+336##0179979","2002-06-23 01:33:11.0","2002-06-23 01:33:11.0",12
6930,,"+336##0923008","2021-05-04 07:59:43.0","2021-05-04 07:59:43.0",12
9948,,"+336##0160291","2006-05-20 04:54:34.0","2006-05-20 04:54:34.0",12
4381,,"+336##0845728","2003-06-19 01:54:46.0","2003-06-19 01:54:46.0",12
7399,,"+336##0352287","2001-08-18 17:21:52.0","2001-08-18 17:21:52.0",12
1832,,"+336##0676834","2005-10-17 07:02:55.0","2005-10-17 07:02:55.0",12
4850,,"+336##0746521","2023-09-12 16:35:37.0","2023-09-12 16:35:37.0",12
7868,,"+336##0605087","2003-02-13 19:50:23.0","2003-02-13 19:50:23.0",12
2301,,"+336##0706947","2006-05-02 18:08:03.0","2006-05-02 18:08:03.0",12
5319,,"+336##0332165","2003-09-24 07:13:52.0","2003-09-24 07:13:52.0",12
2770,,"+336##0959331","2022-06-06 05:32:35.0","2022-06-06 05:32:35.0",12
221,,"+336##0859628","2000-11-26 03:01:48.0","2000-11-26 03:01:48.0",12
690,,"+336##0328568","1997-02-14 04:29:37.0","1997-02-14 04:29:37.0",12
12293,,"+336##0531059","2020-04-03 10:45:28.0","2020-04-03 10:45:28.0",12
10213,,"+336##0421313","2006-01-22 02:17:02.0","2006-01-22 02:17:02.0",12
13231,,"+336##0714951","1998-01-24 22:07:04.0","1998-01-24 22:07:04.0",12
7664,,"+336##0621359","2007-07-03 09:52:34.0","2007-07-03 09:52:34.0",12
10682,,"+336##0427017","2022-06-10 02:09:01.0","2022-06-10 02:09:01.0",12
5115,,"+336##0453648","2006-07-20 21:43:56.0","2006-07-20 21:43:56.0",12
13700,,"+336##0832940","2023-06-09 02:46:15.0","2023-06-09 02:46:15.0",12
8133,,"+336##0268592","2019-07-02 12:37:05.0","2019-07-02 12:37:05.0",12
11151,,"+336##0544510","2008-05-21 10:24:49.0","2008-05-21 10:24:49.0",12
8602,,"+336##0590767","2013-07-09 03:22:15.0","2013-07-09 03:22:15.0",12
3035,,"+336##0765935","2004-04-11 08:01:14.0","2004-04-11 08:01:14.0",12
6053,,"+336##0666201","2023-11-17 17:18:13.0","2023-11-17 17:18:13.0",12
486,,"+336##0555114","2009-10-27 12:55:28.0","2009-10-27 12:55:28.0",12
3504,,"+336##0551483","2018-05-27 04:55:01.0","2018-05-27 04:55:01.0",12
6522,,"+336##0518130","2005-04-11 02:20:07.0","2005-04-11 02:20:07.0",12
955,,"+336##0488138","2013-04-05 03:19:34.0","2013-04-05 03:19:34.0",12
3973,,"+336##0831259","2002-07-02 10:12:26.0","2002-07-02 10:12:26.0",12
1424,,"+336##0898752","2012-05-12 18:01:30.0","2012-05-12 18:01:30.0",12
1893,,"+336##0285653","2012-10-22 22:35:29.0","2012-10-22 22:35:29.0",12
13496,,"+336##0084415","2001-06-23 13:50:29.0","2001-06-23 13:50:29.0",12
10947,,"+336##0465421","2002-10-14 01:41:11.0","2002-10-14 01:41:11.0",12
13965,,"+336##0838275","2005-07-19 19:44:56.0","2005-07-19 19:44:56.0",12
8398,,"+336##0095605","1997-07-02 15:07:54.0","1997-07-02 15:07:54.0",12
11416,,"+336##0972101","2006-06-23 16:37:26.0","2006-06-23 16:37:26.0",12
14434,,"+336##0407881","2009-08-01 03:15:44.0","2009-08-01 03:15:44.0",12
8867,,"+336##0569684","2003-03-26 13:44:36.0","2003-03-26 13:44:36.0",12
11885,,"+336##0676140","2021-04-24 21:51:50.0","2021-04-24 21:51:50.0",12
6318,,"+336##0184018","2016-02-22 01:56:13.0","2016-02-22 01:56:13.0",12
9336,,"+336##0821320","2022-09-06 15:33:44.0","2022-09-06 15:33:44.0",12
3769,,"+336##0764632","2005-01-12 13:26:29.0","2005-01-12 13:26:29.0",12
12354,,"+336##0809078","2015-04-18 10:57:20.0","2015-04-18 10:57:20.0",12
6787,,"+336##0045320","2016-02-25 02:24:10.0","2016-02-25 02:24:10.0",12
4238,,"+336##0439899","2016-01-02 23:20:55.0","2016-01-02 23:20:55.0",12
7256,,"+336##0068486","2017-10-16 15:35:57.0","2017-10-16 15:35:57.0",12
1689,,"+336##0452746","2004-01-14 23:07:03.0","2004-01-14 23:07:03.0",12
4707,,"+336##0106971","2017-10-07 11:46:14.0","2017-10-07 11:46:14.0",12
5176,,"+336##0736432","2017-03-22 13:41:32.0","2017-03-22 13:41:32.0",12
2627,,"+336##0432238","2000-05-12 11:23:35.0","2000-05-12 11:23:35.0",12
14230,,"+336##0046418","2017-11-25 03:56:47.0","2017-11-25 03:56:47.0",12
547,,"+336##0376676","2008-11-09 08:04:54.0","2008-11-09 08:04:54.0",12
12150,,"+336##0613895","2014-02-16 20:26:45.0","2014-02-16 20:26:45.0",12
9601,,"+336##0273221","2004-07-19 20:41:05.0","2004-07-19 20:41:05.0",12
12619,,"+336##0791309","2016-01-12 05:53:28.0","2016-01-12 05:53:28.0",12
10070,,"+336##0938948","2012-11-08 04:26:08.0","2012-11-08 04:26:08.0",12
13088,,"+336##0923863","2022-09-23 06:51:20.0","2022-09-23 06:51:20.0",12
7521,,"+336##0279333","2015-09-09 14:26:50.0","2015-09-09 14:26:50.0",12
10539,,"+336##0643183","2003-03-15 16:58:57.0","2003-03-15 16:58:57.0",12
4972,,"+336##0445063","2019-11-06 05:46:30.0","2019-11-06 05:46:30.0",12
7990,,"+336##0502131","2011-05-13 19:56:41.0","2011-05-13 19:56:41.0",12
2423,,"+336##0299635","2011-07-24 08:09:09.0","2011-07-24 08:09:09.0",12
11008,,"+336##0178974","2007-06-08 18:29:24.0","2007-06-08 18:29:24.0",12
5441,,"+336##0874152","2017-07-22 08:33:39.0","2017-07-22 08:33:39.0",12
8459,,"+336##0054887","2014-11-05 08:02:25.0","2014-11-05 08:02:25.0",12
2892,,"+336##0716110","2008-09-03 12:04:47.0","2008-09-03 12:04:47.0",12
5910,,"+336##0418343","2011-04-18 01:04:18.0","2011-04-18 01:04:18.0",12
343,,"+336##0191361","2004-02-18 01:39:16.0","2004-02-18 01:39:16.0",12
3361,,"+336##0221904","1999-11-20 16:40:08.0","1999-11-20 16:40:08.0",12
6379,,"+336##0612932","1998-10-04 09:24:53.0","1998-10-04 09:24:53.0",12
812,,"+336##0179273","1997-11-15 10:37:17.0","1997-11-15 10:37:17.0",12
3830,,"+336##0634427","2007-09-24 12:18:54.0","2007-09-24 12:18:54.0",12
12884,,"+336##0629864","2014-08-04 22:31:27.0","2014-08-04 22:31:27.0",12
13353,,"+336##0372127","2007-06-07 22:54:42.0","2007-06-07 22:54:42.0",12
10804,,"+336##0862901","2015-02-20 10:45:46.0","2015-02-20 10:45:46.0",12
13822,,"+336##0461248","2009-11-22 02:26:19.0","2009-11-22 02:26:19.0",12
