"PART_ID","INDV_NAME","INDIV_FIRS_NAME","INDV_STTS_CD","CRTN_DTTM","UPDT_DTTM","EXEC_ID","BIRT_DT","BIRT_CITY","BIRT_CNTR","WRKL_NUM"
2446,"Name9628","FistName9628","Actif","2000-05-18 02:42:27.0","2000-05-18 02:42:27.0",12,"1940-02-19","Ville17","Pays1","NS000009628"
5464,"Name47478","FistName47478","Actif","2020-11-07 06:50:21.0","2020-11-07 06:50:21.0",12,"1940-04-06","Ville24","Pays1","NS000047478"
2915,"Name26509","FistName26509","Actif","2002-06-03 20:37:07.0","2002-06-03 20:37:07.0",12,"1963-08-07","Ville9","Pays3","NS000026509"
366,"Name12199","FistName12199","Actif","2020-10-27 04:08:08.0","2020-10-27 04:08:08.0",12,"1943-09-02","Ville21","Pays1","NS000012199"
14518,"Name48087","FistName48087","Actif","2012-08-22 10:25:43.0","2012-08-22 10:25:43.0",12,"2013-04-25","Ville24","Pays2","NS000048087"
11969,"Name8469","FistName8469","Actif","2000-11-14 18:45:30.0","2000-11-14 18:45:30.0",12,"1958-09-05","Ville4","Pays4","NS000008469"
12438,"Name34986","FistName34986","Actif","2015-01-20 07:52:44.0","2015-01-20 07:52:44.0",12,"1970-02-23","Ville5","Pays4","NS000034986"
9889,"Name1201","FistName1201","Actif","2022-10-17 03:24:40.0","2022-10-17 03:24:40.0",12,"1946-02-13","Ville6","Pays2","NS000001201"
12907,"Name2477","FistName2477","Actif","2010-04-27 11:36:21.0","2010-04-27 11:36:21.0",12,"1962-09-09","Ville13","Pays1","NS000002477"
7340,"Name33304","FistName33304","Actif","2014-07-04 21:50:07.0","2014-07-04 21:50:07.0",12,"1934-11-16","Ville2","Pays4","NS000033304"
10358,"Name13081","FistName13081","Actif","2007-03-27 15:42:53.0","2007-03-27 15:42:53.0",12,"1953-04-02","Ville9","Pays1","NS000013081"
13376,"Name15753","FistName15753","Actif","2013-08-15 16:21:21.0","2013-08-15 16:21:21.0",12,"1942-10-15","Ville13","Pays2","NS000015753"
7809,"Name706","FistName706","Actif","2021-04-18 18:59:42.0","2021-04-18 18:59:42.0",12,"1970-03-03","Ville18","Pays1","NS000000706"
10827,"Name26122","FistName26122","Actif","2014-09-13 11:55:47.0","2014-09-13 11:55:47.0",12,"1946-05-18","Ville11","Pays2","NS000026122"
5260,"Name42284","FistName42284","Actif","2023-06-22 04:18:05.0","2023-06-22 04:18:05.0",12,"1930-05-09","Ville10","Pays2","NS000042284"
8278,"Name12100","FistName12100","Actif","2006-08-19 06:50:25.0","2006-08-19 06:50:25.0",12,"1993-04-03","Ville19","Pays1","NS000012100"
2711,"Name19485","FistName19485","Actif","2001-03-13 17:57:38.0","2001-03-13 17:57:38.0",12,"1977-01-27","Ville2","Pays3","NS000019485"
5729,"Name3646","FistName3646","Actif","2016-09-15 20:54:11.0","2016-09-15 20:54:11.0",12,"1954-08-10","Ville8","Pays2","NS000003646"
162,"Name2575","FistName2575","Actif","2023-02-13 16:43:56.0","2023-02-13 16:43:56.0",12,"1945-08-10","Ville25","Pays3","NS000002575"
8747,"Name23704","FistName23704","Actif","2002-11-02 04:05:53.0","2002-11-02 04:05:53.0",12,"2007-05-11","Ville18","Pays2","NS000023704"
3180,"Name36799","FistName36799","Actif","2020-09-27 09:42:35.0","2020-09-27 09:42:35.0",12,"2004-01-11","Ville10","Pays1","NS000036799"
6198,"Name29345","FistName29345","Actif","2000-03-06 09:29:38.0","2000-03-06 09:29:38.0",12,"1982-05-01","Ville16","Pays1","NS000029345"
631,"Name23810","FistName23810","Actif","2013-03-27 10:31:58.0","2013-03-27 10:31:58.0",12,"1982-10-02","Ville4","Pays3","NS000023810"
3649,"Name1084","FistName1084","Actif","2006-10-21 04:46:51.0","2006-10-21 04:46:51.0",12,"1994-07-09","Ville14","Pays3","NS000001084"
1100,"Name45618","FistName45618","Actif","2023-04-04 22:22:58.0","2023-04-04 22:22:58.0",12,"1934-04-12","Ville2","Pays2","NS000045618"
4118,"Name13077","FistName13077","Actif","2019-11-21 07:56:08.0","2019-11-21 07:56:08.0",12,"1959-07-09","Ville24","Pays1","NS000013077"
1569,"Name16976","FistName16976","Actif","2010-01-05 06:59:18.0","2010-01-05 06:59:18.0",12,"1958-11-09","Ville19","Pays2","NS000016976"
13172,"Name10020","FistName10020","Actif","2001-01-25 04:19:36.0","2001-01-25 04:19:36.0",12,"1937-08-22","Ville2","Pays1","NS000010020"
13641,"Name23607","FistName23607","Actif","2019-03-02 22:55:51.0","2019-03-02 22:55:51.0",12,"1994-01-06","Ville11","Pays1","NS000023607"
11092,"Name33402","FistName33402","Actif","2018-10-08 15:38:54.0","2018-10-08 15:38:54.0",12,"1932-04-13","Ville12","Pays1","NS000033402"
14110,"Name36608","FistName36608","Actif","2023-11-15 22:01:30.0","2023-11-15 22:01:30.0",12,"1967-07-10","Ville1","Pays1","NS000036608"
8543,"Name18738","FistName18738","Actif","2001-04-10 12:11:04.0","2001-04-10 12:11:04.0",12,"1971-01-10","Ville4","Pays1","NS000018738"
11561,"Name45973","FistName45973","Actif","2008-09-19 18:08:02.0","2008-09-19 18:08:02.0",12,"1968-09-12","Ville18","Pays1","NS000045973"
5994,"Name18020","FistName18020","Actif","2018-01-22 20:59:11.0","2018-01-22 20:59:11.0",12,"2007-11-17","Ville25","Pays1","NS000018020"
14579,"Name49956","FistName49956","Actif","2010-05-01 06:09:15.0","2010-05-01 06:09:15.0",12,"1938-04-06","Ville8","Pays2","NS000049956"
9012,"Name30653","FistName30653","Actif","2007-11-21 06:24:36.0","2007-11-21 06:24:36.0",12,"1938-04-17","Ville19","Pays1","NS000030653"
12030,"Name12194","FistName12194","Actif","2001-11-11 09:49:19.0","2001-11-11 09:49:19.0",12,"1946-03-24","Ville17","Pays5","NS000012194"
6463,"Name44413","FistName44413","Actif","2011-08-21 21:04:57.0","2011-08-21 21:04:57.0",12,"1974-03-25","Ville15","Pays1","NS000044413"
9481,"Name43220","FistName43220","Actif","2003-05-14 14:30:04.0","2003-05-14 14:30:04.0",12,"1975-07-18","Ville23","Pays1","NS000043220"
3914,"Name7790","FistName7790","Actif","2001-11-11 05:08:09.0","2001-11-11 05:08:09.0",12,"1968-06-18","Ville3","Pays1","NS000007790"
6932,"Name12518","FistName12518","Actif","2003-08-10 21:32:31.0","2003-08-10 21:32:31.0",12,"1933-06-15","Ville25","Pays2","NS000012518"
1365,"Name3546","FistName3546","Actif","2015-05-20 03:13:03.0","2015-05-20 03:13:03.0",12,"1952-02-26","Ville4","Pays1","NS000003546"
9950,"Name2519","FistName2519","Actif","2008-07-20 10:01:08.0","2008-07-20 10:01:08.0",12,"1956-03-10","Ville24","Pays2","NS000002519"
4383,"Name20036","FistName20036","Actif","2009-07-23 09:50:31.0","2009-07-23 09:50:31.0",12,"2001-04-13","Ville1","Pays1","NS000020036"
7401,"Name37153","FistName37153","Actif","2016-10-27 03:27:01.0","2016-10-27 03:27:01.0",12,"1954-03-15","Ville8","Pays3","NS000037153"
1834,"Name33537","FistName33537","Actif","2015-09-23 06:30:06.0","2015-09-23 06:30:06.0",12,"1950-02-24","Ville7","Pays1","NS000033537"
4852,"Name32055","FistName32055","Actif","2017-08-16 13:11:06.0","2017-08-16 13:11:06.0",12,"1943-02-03","Ville18","Pays2","NS000032055"
2303,"Name3452","FistName3452","Actif","2001-03-02 05:46:30.0","2001-03-02 05:46:30.0",12,"2000-04-19","Ville6","Pays2","NS000003452"
2772,"Name21919","FistName21919","Actif","2017-05-27 09:18:20.0","2017-05-27 09:18:20.0",12,"1940-11-16","Ville25","Pays2","NS000021919"
223,"Name5780","FistName5780","Actif","2017-09-08 04:25:57.0","2017-09-08 04:25:57.0",12,"1959-05-19","Ville24","Pays1","NS000005780"
14375,"Name44558","FistName44558","Actif","1998-05-20 12:11:03.0","1998-05-20 12:11:03.0",12,"1945-02-10","Ville15","Pays3","NS000044558"
11826,"NameMedecin99","FirstNameMedecin99","Actif","2023-12-14 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
12295,"Name27202","FistName27202","Actif","2016-04-12 07:10:35.0","2016-04-12 07:10:35.0",12,"1935-07-04","Ville5","Pays2","NS000027202"
9746,"NameMedecin2","FirstNameMedecin2","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
12764,"NameMedecin50","FirstNameMedecin50","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
7197,"Name25199","FistName25199","Actif","2019-11-09 03:26:04.0","2019-11-09 03:26:04.0",12,"1959-01-05","Ville6","Pays2","NS000025199"
10215,"Name9305","FistName9305","Actif","2022-10-08 19:46:06.0","2022-10-08 19:46:06.0",12,"1959-07-22","Ville8","Pays3","NS000009305"
4648,"Name26532","FistName26532","Actif","2002-01-16 11:40:28.0","2002-01-16 11:40:28.0",12,"1945-06-01","Ville15","Pays1","NS000026532"
13233,"Name11511","FistName11511","Actif","2019-03-21 14:44:07.0","2019-03-21 14:44:07.0",12,"1994-04-18","Ville20","Pays1","NS000011511"
7666,"Name49481","FistName49481","Actif","2022-03-23 01:07:52.0","2022-03-23 01:07:52.0",12,"2013-09-01","Ville15","Pays2","NS000049481"
10684,"Name21845","FistName21845","Actif","2000-06-18 06:55:48.0","2000-06-18 06:55:48.0",12,"1969-11-09","Ville8","Pays1","NS000021845"
5117,"Name38671","FistName38671","Actif","2000-11-05 18:04:34.0","2000-11-05 18:04:34.0",12,"2001-02-13","Ville10","Pays3","NS000038671"
8135,"Name8677","FistName8677","Actif","2016-02-16 06:20:22.0","2016-02-16 06:20:22.0",12,"1968-01-15","Ville4","Pays2","NS000008677"
2568,"Name13785","FistName13785","Actif","2004-03-10 16:43:27.0","2004-03-10 16:43:27.0",12,"1990-06-08","Ville4","Pays3","NS000013785"
5586,"NameMedecin24","FirstNameMedecin24","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
19,"NameMedecin18","FirstNameMedecin18","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
8604,"Name20243","FistName20243","Actif","2004-11-15 13:40:07.0","2004-11-15 13:40:07.0",12,"1997-01-12","Ville7","Pays2","NS000020243"
3037,"Name30722","FistName30722","Actif","2004-05-22 15:49:11.0","2004-05-22 15:49:11.0",12,"1940-01-18","Ville17","Pays3","NS000030722"
6055,"Name21262","FistName21262","Actif","1999-07-07 14:32:24.0","1999-07-07 14:32:24.0",12,"1946-11-04","Ville4","Pays1","NS000021262"
488,"Name17476","FistName17476","Actif","2021-07-15 21:14:42.0","2021-07-15 21:14:42.0",12,"1946-04-14","Ville9","Pays1","NS000017476"
3506,"NameMedecin1","FirstNameMedecin1","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
957,"Name39019","FistName39019","Actif","2017-01-21 02:54:20.0","2017-01-21 02:54:20.0",12,"1940-09-22","Ville7","Pays1","NS000039019"
1426,"Name7287","FistName7287","Actif","2013-07-23 22:40:36.0","2013-07-23 22:40:36.0",12,"1958-07-02","Ville24","Pays1","NS000007287"
13029,"Name5730","FistName5730","Actif","2021-01-03 13:44:38.0","2021-01-03 13:44:38.0",12,"1989-02-13","Ville3","Pays1","NS000005730"
10480,"Name16156","FistName16156","Actif","2012-01-24 05:28:46.0","2012-01-24 05:28:46.0",12,"1944-09-20","Ville13","Pays2","NS000016156"
13498,"Name19538","FistName19538","Actif","2002-07-09 20:57:24.0","2002-07-09 20:57:24.0",12,"2000-05-23","Ville24","Pays2","NS000019538"
10949,"Name29512","FistName29512","Actif","1997-06-26 01:46:49.0","1997-06-26 01:46:49.0",12,"1965-11-06","Ville4","Pays3","NS000029512"
13967,"Name32732","FistName32732","Actif","2022-11-10 23:17:21.0","2022-11-10 23:17:21.0",12,"1981-02-20","Ville3","Pays1","NS000032732"
8400,"Name15155","FistName15155","Actif","2009-03-17 12:44:14.0","2009-03-17 12:44:14.0",12,"1990-07-24","Ville6","Pays1","NS000015155"
11418,"Name42016","FistName42016","Actif","2020-08-06 14:49:42.0","2020-08-06 14:49:42.0",12,"1970-11-05","Ville10","Pays2","NS000042016"
5851,"Name10508","FistName10508","Actif","2017-01-17 07:52:13.0","2017-01-17 07:52:13.0",12,"2004-06-13","Ville23","Pays2","NS000010508"
14436,"Name46119","FistName46119","Actif","2023-02-22 02:19:39.0","2023-02-22 02:19:39.0",12,"2013-10-26","Ville22","Pays1","NS000046119"
8869,"Name26888","FistName26888","Actif","2020-06-24 22:15:14.0","2020-06-24 22:15:14.0",12,"2013-05-02","Ville9","Pays1","NS000026888"
3302,"Name41632","FistName41632","Actif","2006-06-10 18:57:20.0","2006-06-10 18:57:20.0",12,"1960-07-13","Ville22","Pays1","NS000041632"
11887,"Name3758","FistName3758","Actif","2018-01-08 13:13:58.0","2018-01-08 13:13:58.0",12,"2007-07-05","Ville16","Pays3","NS000003758"
6320,"Name37301","FistName37301","Actif","2008-03-09 22:58:01.0","2008-03-09 22:58:01.0",12,"1961-02-26","Ville17","Pays1","NS000037301"
9338,"Name38999","FistName38999","Actif","2010-06-21 16:09:32.0","2010-06-21 16:09:32.0",12,"1986-04-27","Ville2","Pays2","NS000038999"
3771,"Name3884","FistName3884","Actif","2023-08-17 05:16:53.0","2023-08-17 05:16:53.0",12,"2004-06-10","Ville22","Pays2","NS000003884"
6789,"Name5546","FistName5546","Actif","2016-02-24 18:53:48.0","2016-02-24 18:53:48.0",12,"1991-10-03","Ville20","Pays2","NS000005546"
1222,"NameMedecin27","FirstNameMedecin27","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
4240,"Name16242","FistName16242","Actif","2006-11-11 04:42:29.0","2006-11-11 04:42:29.0",12,"1946-03-01","Ville15","Pays1","NS000016242"
7258,"Name28360","FistName28360","Actif","2016-10-05 03:35:25.0","2016-10-05 03:35:25.0",12,"1944-07-13","Ville7","Pays3","NS000028360"
1691,"Name25049","FistName25049","Actif","2016-11-17 04:40:34.0","2016-11-17 04:40:34.0",12,"1968-04-18","Ville4","Pays1","NS000025049"
4709,"Name28322","FistName28322","Actif","2022-10-24 02:04:27.0","2022-10-24 02:04:27.0",12,"1970-06-21","Ville15","Pays2","NS000028322"
2160,"NameMedecin44","FirstNameMedecin44","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
80,"NameMedecin79","FirstNameMedecin79","Actif","2015-08-02 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
14232,"Name40076","FistName40076","Actif","2009-03-18 10:09:37.0","2009-03-18 10:09:37.0",12,"1944-10-12","Ville6","Pays1","NS000040076"
11683,"Name49027","FistName49027","Actif","2003-09-01 14:20:56.0","2003-09-01 14:20:56.0",12,"2009-11-15","Ville18","Pays3","NS000049027"
9134,"Name33400","FistName33400","Actif","2007-02-03 20:16:04.0","2007-02-03 20:16:04.0",12,"1944-04-07","Ville10","Pays2","NS000033400"
12152,"Name18967","FistName18967","Actif","2006-04-12 08:51:56.0","2006-04-12 08:51:56.0",12,"1981-02-23","Ville19","Pays2","NS000018967"
9603,"Name45980","FistName45980","Actif","2016-07-26 16:36:08.0","2016-07-26 16:36:08.0",12,"1985-06-27","Ville5","Pays2","NS000045980"
12621,"Name44483","FistName44483","Actif","1997-04-07 02:47:32.0","1997-04-07 02:47:32.0",12,"1979-10-22","Ville4","Pays1","NS000044483"
7054,"Name19188","FistName19188","Actif","2011-06-12 23:54:15.0","2011-06-12 23:54:15.0",12,"2010-05-22","Ville25","Pays2","NS000019188"
10072,"Name5587","FistName5587","Actif","2015-03-14 08:27:07.0","2015-03-14 08:27:07.0",12,"1958-01-26","Ville11","Pays2","NS000005587"
4505,"Name23424","FistName23424","Actif","2010-03-18 12:47:20.0","2010-03-18 12:47:20.0",12,"1963-02-24","Ville11","Pays1","NS000023424"
13090,"Name7385","FistName7385","Actif","1999-11-14 06:30:25.0","1999-11-14 06:30:25.0",12,"1937-02-02","Ville23","Pays1","NS000007385"
7523,"Name42534","FistName42534","Actif","2011-05-04 05:07:13.0","2011-05-04 05:07:13.0",12,"1957-11-10","Ville18","Pays1","NS000042534"
1956,"Name40744","FistName40744","Actif","2003-09-11 16:22:34.0","2003-09-11 16:22:34.0",12,"2013-10-04","Ville11","Pays3","NS000040744"
10541,"Name18032","FistName18032","Actif","2018-02-13 11:21:37.0","2018-02-13 11:21:37.0",12,"2014-07-22","Ville17","Pays1","NS000018032"
4974,"Name34874","FistName34874","Actif","1997-01-04 16:31:59.0","1997-01-04 16:31:59.0",12,"2009-07-11","Ville17","Pays3","NS000034874"
7992,"Name5271","FistName5271","Actif","2017-07-01 10:29:33.0","2017-07-01 10:29:33.0",12,"1989-11-12","Ville17","Pays1","NS000005271"
2425,"Name8987","FistName8987","Actif","2013-08-09 02:02:50.0","2013-08-09 02:02:50.0",12,"2008-02-08","Ville17","Pays3","NS000008987"
5443,"Name46970","FistName46970","Actif","2018-02-27 04:23:05.0","2018-02-27 04:23:05.0",12,"2003-05-22","Ville6","Pays3","NS000046970"
2894,"Name25715","FistName25715","Actif","2021-07-27 08:09:13.0","2021-07-27 08:09:13.0",12,"1964-05-26","Ville16","Pays3","NS000025715"
5912,"Name13853","FistName13853","Actif","2017-08-16 07:20:35.0","2017-08-16 07:20:35.0",12,"1935-03-17","Ville9","Pays2","NS000013853"
345,"Name11202","FistName11202","Actif","2018-03-04 22:57:58.0","2018-03-04 22:57:58.0",12,"1952-09-12","Ville20","Pays1","NS000011202"
3363,"Name43928","FistName43928","Actif","2015-03-11 03:30:49.0","2015-03-11 03:30:49.0",12,"2000-09-05","Ville16","Pays1","NS000043928"
814,"Name32765","FistName32765","Actif","2014-04-26 16:53:23.0","2014-04-26 16:53:23.0",12,"1968-04-11","Ville11","Pays3","NS000032765"
1283,"NameMedecin88","FirstNameMedecin88","Actif","2019-06-02 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
12886,"Name1945","FistName1945","Actif","2021-11-10 20:47:50.0","2021-11-10 20:47:50.0",12,"1981-11-14","Ville8","Pays3","NS000001945"
10337,"Name12565","FistName12565","Actif","2007-06-04 12:04:53.0","2007-06-04 12:04:53.0",12,"1995-01-17","Ville13","Pays3","NS000012565"
13355,"Name15183","FistName15183","Actif","1997-06-20 18:21:46.0","1997-06-20 18:21:46.0",12,"1960-05-16","Ville12","Pays1","NS000015183"
7788,"Name261","FistName261","Actif","2002-06-05 08:12:27.0","2002-06-05 08:12:27.0",12,"2016-02-16","Ville19","Pays2","NS000000261"
10806,"Name25667","FistName25667","Actif","2007-07-15 09:50:17.0","2007-07-15 09:50:17.0",12,"1960-07-21","Ville5","Pays1","NS000025667"
13824,"Name28560","FistName28560","Actif","2002-04-01 18:39:51.0","2002-04-01 18:39:51.0",12,"1933-02-09","Ville11","Pays1","NS000028560"
8257,"Name11432","FistName11432","Actif","2007-04-11 04:40:41.0","2007-04-11 04:40:41.0",12,"1981-05-17","Ville6","Pays1","NS000011432"
11275,"Name38327","FistName38327","Actif","2000-03-18 20:27:26.0","2000-03-18 20:27:26.0",12,"2007-10-27","Ville12","Pays2","NS000038327"
5708,"Name2691","FistName2691","Actif","2016-05-21 15:16:25.0","2016-05-21 15:16:25.0",12,"1959-11-04","Ville9","Pays1","NS000002691"
8726,"Name23279","FistName23279","Actif","2001-07-19 02:09:19.0","2001-07-19 02:09:19.0",12,"1966-11-02","Ville4","Pays1","NS000023279"
3159,"Name35983","FistName35983","Actif","2018-04-04 06:03:15.0","2018-04-04 06:03:15.0",12,"1985-04-14","Ville4","Pays3","NS000035983"
11744,"NameMedecin17","FirstNameMedecin17","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
6177,"Name28242","FistName28242","Actif","2011-09-04 10:54:58.0","2011-09-04 10:54:58.0",12,"1985-10-09","Ville17","Pays2","NS000028242"
9195,"Name35144","FistName35144","Actif","2017-04-18 17:36:54.0","2017-04-18 17:36:54.0",12,"1974-10-23","Ville24","Pays1","NS000035144"
3628,"Name723","FistName723","Actif","2002-07-05 16:50:04.0","2002-07-05 16:50:04.0",12,"1983-11-15","Ville5","Pays1","NS000000723"
6646,"NameMedecin76","FirstNameMedecin76","Actif","2015-08-02 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
1079,"Name44878","FistName44878","Actif","2007-11-25 09:52:47.0","2007-11-25 09:52:47.0",12,"1990-02-11","Ville1","Pays3","NS000044878"
4097,"Name12552","FistName12552","Actif","1999-06-18 07:18:28.0","1999-06-18 07:18:28.0",12,"1954-06-26","Ville25","Pays2","NS000012552"
1548,"Name15861","FistName15861","Actif","2021-05-21 13:02:28.0","2021-05-21 13:02:28.0",12,"1988-10-19","Ville12","Pays1","NS000015861"
4566,"Name24844","FistName24844","Actif","2020-07-20 13:50:46.0","2020-07-20 13:50:46.0",12,"1971-08-09","Ville16","Pays1","NS000024844"
2017,"Name43747","FistName43747","Actif","2018-03-10 21:29:54.0","2018-03-10 21:29:54.0",12,"1963-07-12","Ville13","Pays2","NS000043747"
13620,"Name23027","FistName23027","Actif","2005-09-24 18:14:27.0","2005-09-24 18:14:27.0",12,"2001-05-27","Ville24","Pays2","NS000023027"
14089,"Name35921","FistName35921","Actif","2019-05-02 04:38:32.0","2019-05-02 04:38:32.0",12,"1957-02-13","Ville10","Pays2","NS000035921"
11540,"Name45239","FistName45239","Actif","2009-03-27 19:49:03.0","2009-03-27 19:49:03.0",12,"1991-01-14","Ville6","Pays2","NS000045239"
14558,"Name49322","FistName49322","Actif","2012-05-23 12:01:18.0","2012-05-23 12:01:18.0",12,"2008-09-13","Ville16","Pays2","NS000049322"
8991,"Name30079","FistName30079","Actif","2017-04-27 08:03:20.0","2017-04-27 08:03:20.0",12,"1975-07-07","Ville21","Pays1","NS000030079"
12009,"Name10791","FistName10791","Actif","2004-07-23 01:28:57.0","2004-07-23 01:28:57.0",12,"1945-06-04","Ville7","Pays1","NS000010791"
6442,"Name43432","FistName43432","Actif","2023-02-16 19:55:31.0","2023-02-16 19:55:31.0",12,"1957-09-01","Ville24","Pays4","NS000043432"
9460,"Name42673","FistName42673","Actif","2003-11-23 21:59:12.0","2003-11-23 21:59:12.0",12,"1997-10-17","Ville16","Pays1","NS000042673"
12478,"Name36998","FistName36998","Actif","2009-07-22 17:29:11.0","2009-07-22 17:29:11.0",12,"2012-09-16","Ville12","Pays2","NS000036998"
6911,"Name11486","FistName11486","Actif","2004-10-20 18:28:05.0","2004-10-20 18:28:05.0",12,"2012-04-20","Ville8","Pays5","NS000011486"
9929,"Name2131","FistName2131","Actif","2000-09-21 02:05:55.0","2000-09-21 02:05:55.0",12,"1940-06-04","Ville11","Pays1","NS000002131"
4362,"Name19530","FistName19530","Actif","2001-04-04 04:49:52.0","2001-04-04 04:49:52.0",12,"2009-09-09","Ville14","Pays3","NS000019530"
