"PART_ID","STRT_NUM","STRT_DSC","COMP_STRT","POST_CD","CITY_NAME","CNTR_NAME","STRT_VALD_DTTM","END_VALD_DTTM","EXEC_ID"
12295,"98","NomVoie2027202",,"#6318","Ville9","Pays2","2016-04-12 07:10:35.0","2016-04-12 07:10:35.0",12
7197,"60","NomVoie3025199",,"#7318","Ville14","Pays1","2019-11-09 03:26:04.0","2019-11-09 03:26:04.0",12
10215,"44","NomVoie619305",,"#3823","Ville6","Pays3","2022-10-08 19:46:06.0","2022-10-08 19:46:06.0",12
4648,"33","NomVoie5426532",,"#1166","Ville5","Pays3","2002-01-16 11:40:28.0","2002-01-16 11:40:28.0",12
13233,"10","NomVoie8711511",,"#8240","Ville22","Pays1","2019-03-21 14:44:07.0","2019-03-21 14:44:07.0",12
7666,"42","NomVoie6049481",,"#4674","Ville16","Pays1","2022-03-23 01:07:52.0","2022-03-23 01:07:52.0",12
10684,"69","NomVoie3521845",,"#2194","Ville23","Pays3","2000-06-18 06:55:48.0","2000-06-18 06:55:48.0",12
5117,"9","NomVoie638671",,"#1598","Ville20","Pays1","2000-11-05 18:04:34.0","2000-11-05 18:04:34.0",12
8135,"5","NomVoie638677",,"#3914","Ville16","Pays1","2016-02-16 06:20:22.0","2016-02-16 06:20:22.0",12
2568,"82","NomVoie1813785",,"#5186","Ville3","Pays3","2004-03-10 16:43:27.0","2004-03-10 16:43:27.0",12
8604,"99","NomVoie6620243",,"#0513","Ville18","Pays2","2004-11-15 13:40:07.0","2004-11-15 13:40:07.0",12
3037,"31","NomVoie3730722",,"#8416","Ville7","Pays1","2004-05-22 15:49:11.0","2004-05-22 15:49:11.0",12
6055,"76","NomVoie3321262",,"#3330","Ville8","Pays2","1999-07-07 14:32:24.0","1999-07-07 14:32:24.0",12
488,"54","NomVoie7217476",,"#0264","Ville19","Pays1","2021-07-15 21:14:42.0","2021-07-15 21:14:42.0",12
957,"32","NomVoie6939019",,"#0263","Ville14","Pays1","2017-01-21 02:54:20.0","2017-01-21 02:54:20.0",12
1426,"36","NomVoie947287",,"#6367","Ville23","Pays2","2013-07-23 22:40:36.0","2013-07-23 22:40:36.0",12
13029,"12","NomVoie555730",,"#4541","Ville7","Pays1","2021-01-03 13:44:38.0","2021-01-03 13:44:38.0",12
10480,"82","NomVoie516156",,"#1985","Ville11","Pays3","2012-01-24 05:28:46.0","2012-01-24 05:28:46.0",12
13498,"74","NomVoie8819538",,"#7881","Ville8","Pays3","2002-07-09 20:57:24.0","2002-07-09 20:57:24.0",12
10949,"26","NomVoie029512",,"#4045","Ville4","Pays2","1997-06-26 01:46:49.0","1997-06-26 01:46:49.0",12
13967,"15","NomVoie4132732",,"#5508","Ville10","Pays3","2022-11-10 23:17:21.0","2022-11-10 23:17:21.0",12
8400,"3","NomVoie5315155",,"#5080","Ville2","Pays2","2009-03-17 12:44:14.0","2009-03-17 12:44:14.0",12
11418,"85","NomVoie6542016",,"#6883","Ville24","Pays1","2020-08-06 14:49:42.0","2020-08-06 14:49:42.0",12
5851,"95","NomVoie9110508",,"#6120","Ville25","Pays2","2017-01-17 07:52:13.0","2017-01-17 07:52:13.0",12
14436,"72","NomVoie4446119",,"#3943","Ville21","Pays2","2023-02-22 02:19:39.0","2023-02-22 02:19:39.0",12
8869,"33","NomVoie326888",,"#7383","Ville21","Pays1","2020-06-24 22:15:14.0","2020-06-24 22:15:14.0",12
3302,"10","NomVoie2541632",,"#9220","Ville20","Pays2","2006-06-10 18:57:20.0","2006-06-10 18:57:20.0",12
11887,"76","NomVoie923758",,"#5742","Ville5","Pays1","2018-01-08 13:13:58.0","2018-01-08 13:13:58.0",12
6320,"95","NomVoie9937301",,"#0415","Ville6","Pays1","2008-03-09 22:58:01.0","2008-03-09 22:58:01.0",12
9338,"55","NomVoie1338999",,"#6190","Ville19","Pays3","2010-06-21 16:09:32.0","2010-06-21 16:09:32.0",12
3771,"17","NomVoie693884",,"#6314","Ville18","Pays2","2023-08-17 05:16:53.0","2023-08-17 05:16:53.0",12
6789,"3","NomVoie115546",,"#7120","Ville24","Pays2","2016-02-24 18:53:48.0","2016-02-24 18:53:48.0",12
4240,"45","NomVoie2116242",,"#1745","Ville1","Pays1","2006-11-11 04:42:29.0","2006-11-11 04:42:29.0",12
7258,"2","NomVoie1728360",,"#4179","Ville18","Pays1","2016-10-05 03:35:25.0","2016-10-05 03:35:25.0",12
1691,"4","NomVoie5025049",,"#2103","Ville2","Pays2","2016-11-17 04:40:34.0","2016-11-17 04:40:34.0",12
4709,"87","NomVoie1328322",,"#4491","Ville20","Pays4","2022-10-24 02:04:27.0","2022-10-24 02:04:27.0",12
14232,"35","NomVoie840076",,"#9775","Ville15","Pays1","2009-03-18 10:09:37.0","2009-03-18 10:09:37.0",12
11683,"65","NomVoie2449027",,"#4815","Ville18","Pays3","2003-09-01 14:20:56.0","2003-09-01 14:20:56.0",12
9134,"93","NomVoie3333400",,"#0414","Ville3","Pays1","2007-02-03 20:16:04.0","2007-02-03 20:16:04.0",12
12152,"40","NomVoie7118967",,"#0731","Ville1","Pays3","2006-04-12 08:51:56.0","2006-04-12 08:51:56.0",12
9603,"88","NomVoie445980",,"#6552","Ville5","Pays1","2016-07-26 16:36:08.0","2016-07-26 16:36:08.0",12
12621,"33","NomVoie1144483",,"#3304","Ville2","Pays3","1997-04-07 02:47:32.0","1997-04-07 02:47:32.0",12
7054,"14","NomVoie1219188",,"#2373","Ville8","Pays2","2011-06-12 23:54:15.0","2011-06-12 23:54:15.0",12
10072,"76","NomVoie475587",,"#7689","Ville20","Pays2","2015-03-14 08:27:07.0","2015-03-14 08:27:07.0",12
4505,"28","NomVoie4423424",,"#9652","Ville19","Pays1","2010-03-18 12:47:20.0","2010-03-18 12:47:20.0",12
13090,"99","NomVoie247385",,"#3115","Ville14","Pays1","1999-11-14 06:30:25.0","1999-11-14 06:30:25.0",12
7523,"52","NomVoie1942534",,"#1290","Ville15","Pays2","2011-05-04 05:07:13.0","2011-05-04 05:07:13.0",12
1956,"41","NomVoie3840744",,"#4315","Ville13","Pays1","2003-09-11 16:22:34.0","2003-09-11 16:22:34.0",12
10541,"91","NomVoie6418032",,"#8771","Ville7","Pays2","2018-02-13 11:21:37.0","2018-02-13 11:21:37.0",12
4974,"50","NomVoie1634874",,"#2828","Ville13","Pays4","1997-01-04 16:31:59.0","1997-01-04 16:31:59.0",12
7992,"21","NomVoie365271",,"#1165","Ville21","Pays2","2017-07-01 10:29:33.0","2017-07-01 10:29:33.0",12
2425,"58","NomVoie498987",,"#7673","Ville2","Pays1","2013-08-09 02:02:50.0","2013-08-09 02:02:50.0",12
5443,"31","NomVoie9946970",,"#6136","Ville11","Pays1","2018-02-27 04:23:05.0","2018-02-27 04:23:05.0",12
2894,"38","NomVoie8425715",,"#6361","Ville6","Pays1","2021-07-27 08:09:13.0","2021-07-27 08:09:13.0",12
5912,"36","NomVoie7513853",,"#5078","Ville22","Pays3","2017-08-16 07:20:35.0","2017-08-16 07:20:35.0",12
345,"8","NomVoie5911202",,"#9381","Ville14","Pays2","2018-03-04 22:57:58.0","2018-03-04 22:57:58.0",12
3363,"85","NomVoie2643928",,"#4489","Ville23","Pays2","2015-03-11 03:30:49.0","2015-03-11 03:30:49.0",12
814,"56","NomVoie432765",,"#6654","Ville5","Pays1","2014-04-26 16:53:23.0","2014-04-26 16:53:23.0",12
12886,"23","NomVoie971945",,"#9010","Ville13","Pays2","2021-11-10 20:47:50.0","2021-11-10 20:47:50.0",12
10337,"92","NomVoie9812565",,"#6875","Ville16","Pays1","2007-06-04 12:04:53.0","2007-06-04 12:04:53.0",12
13355,"76","NomVoie1115183",,"#7574","Ville24","Pays3","1997-06-20 18:21:46.0","1997-06-20 18:21:46.0",12
7788,"80","NomVoie15261",,"#0208","Ville9","Pays1","2002-06-05 08:12:27.0","2002-06-05 08:12:27.0",12
10806,"44","NomVoie3025667",,"#3593","Ville14","Pays1","2007-07-15 09:50:17.0","2007-07-15 09:50:17.0",12
13824,"5","NomVoie4428560",,"#9362","Ville3","Pays4","2002-04-01 18:39:51.0","2002-04-01 18:39:51.0",12
8257,"95","NomVoie8611432",,"#3125","Ville21","Pays4","2007-04-11 04:40:41.0","2007-04-11 04:40:41.0",12
11275,"71","NomVoie838327",,"#0685","Ville3","Pays1","2000-03-18 20:27:26.0","2000-03-18 20:27:26.0",12
5708,"16","NomVoie312691",,"#0610","Ville3","Pays1","2016-05-21 15:16:25.0","2016-05-21 15:16:25.0",12
8726,"74","NomVoie4823279",,"#9341","Ville7","Pays1","2001-07-19 02:09:19.0","2001-07-19 02:09:19.0",12
3159,"70","NomVoie7435983",,"#6444","Ville4","Pays2","2018-04-04 06:03:15.0","2018-04-04 06:03:15.0",12
6177,"94","NomVoie328242",,"#4438","Ville23","Pays1","2011-09-04 10:54:58.0","2011-09-04 10:54:58.0",12
9195,"66","NomVoie7335144",,"#3403","Ville17","Pays3","2017-04-18 17:36:54.0","2017-04-18 17:36:54.0",12
3628,"45","NomVoie62723",,"#1708","Ville21","Pays2","2002-07-05 16:50:04.0","2002-07-05 16:50:04.0",12
1079,"27","NomVoie6644878",,"#4240","Ville18","Pays2","2007-11-25 09:52:47.0","2007-11-25 09:52:47.0",12
4097,"80","NomVoie212552",,"#2110","Ville24","Pays1","1999-06-18 07:18:28.0","1999-06-18 07:18:28.0",12
1548,"22","NomVoie6815861",,"#5629","Ville16","Pays3","2021-05-21 13:02:28.0","2021-05-21 13:02:28.0",12
4566,"14","NomVoie1024844",,"#1004","Ville2","Pays3","2020-07-20 13:50:46.0","2020-07-20 13:50:46.0",12
2017,"95","NomVoie8443747",,"#9048","Ville9","Pays2","2018-03-10 21:29:54.0","2018-03-10 21:29:54.0",12
13620,"45","NomVoie1323027",,"#6417","Ville10","Pays1","2005-09-24 18:14:27.0","2005-09-24 18:14:27.0",12
14089,"45","NomVoie2635921",,"#3644","Ville7","Pays1","2019-05-02 04:38:32.0","2019-05-02 04:38:32.0",12
11540,"91","NomVoie9745239",,"#7618","Ville1","Pays2","2009-03-27 19:49:03.0","2009-03-27 19:49:03.0",12
14558,"10","NomVoie1849322",,"#2748","Ville22","Pays4","2012-05-23 12:01:18.0","2012-05-23 12:01:18.0",12
8991,"18","NomVoie3330079",,"#1993","Ville6","Pays2","2017-04-27 08:03:20.0","2017-04-27 08:03:20.0",12
12009,"38","NomVoie8210791",,"#4632","Ville19","Pays3","2004-07-23 01:28:57.0","2004-07-23 01:28:57.0",12
6442,"37","NomVoie1843432",,"#1127","Ville11","Pays1","2023-02-16 19:55:31.0","2023-02-16 19:55:31.0",12
9460,"80","NomVoie342673",,"#0953","Ville7","Pays1","2003-11-23 21:59:12.0","2003-11-23 21:59:12.0",12
12478,"78","NomVoie6236998",,"#6912","Ville1","Pays1","2009-07-22 17:29:11.0","2009-07-22 17:29:11.0",12
6911,"92","NomVoie5511486",,"#9154","Ville1","Pays1","2004-10-20 18:28:05.0","2004-10-20 18:28:05.0",12
9929,"0","NomVoie852131",,"#7643","Ville8","Pays1","2000-09-21 02:05:55.0","2000-09-21 02:05:55.0",12
4362,"24","NomVoie619530",,"#3112","Ville18","Pays2","2001-04-04 04:49:52.0","2001-04-04 04:49:52.0",12
7380,"72","NomVoie735987",,"#3340","Ville19","Pays2","2018-09-11 06:29:31.0","2018-09-11 06:29:31.0",12
1813,"37","NomVoie9932566",,"#6078","Ville12","Pays2","2005-06-14 20:50:38.0","2005-06-14 20:50:38.0",12
10398,"83","NomVoie1814096",,"#3817","Ville13","Pays1","2008-09-24 17:33:21.0","2008-09-24 17:33:21.0",12
4831,"3","NomVoie8531314",,"#5039","Ville20","Pays1","2017-03-14 12:14:47.0","2017-03-14 12:14:47.0",12
7849,"66","NomVoie371679",,"#7013","Ville2","Pays2","2015-05-01 17:01:24.0","2015-05-01 17:01:24.0",12
2282,"21","NomVoie462621",,"#0191","Ville3","Pays2","1997-11-15 09:32:08.0","1997-11-15 09:32:08.0",12
5300,"24","NomVoie6243426",,"#3861","Ville9","Pays1","2004-03-24 08:58:56.0","2004-03-24 08:58:56.0",12
2751,"66","NomVoie5721142",,"#6978","Ville1","Pays2","2007-09-21 10:58:34.0","2007-09-21 10:58:34.0",12
5769,"74","NomVoie05873",,"#7883","Ville21","Pays1","2009-09-02 10:07:57.0","2009-09-02 10:07:57.0",12
202,"35","NomVoie104484",,"#2923","Ville11","Pays2","2018-05-26 04:35:41.0","2018-05-26 04:35:41.0",12
3220,"33","NomVoie1838417",,"#4659","Ville24","Pays4","2021-01-21 21:03:33.0","2021-01-21 21:03:33.0",12
671,"26","NomVoie3926001",,"#9990","Ville25","Pays3","2013-10-20 19:40:42.0","2013-10-20 19:40:42.0",12
12274,"40","NomVoie9325913",,"#2829","Ville20","Pays1","2016-07-07 15:44:25.0","2016-07-07 15:44:25.0",12
10194,"57","NomVoie848701",,"#6690","Ville11","Pays1","2005-01-25 11:39:46.0","2005-01-25 11:39:46.0",12
13212,"58","NomVoie510891",,"#7158","Ville7","Pays2","1997-02-15 07:52:14.0","1997-02-15 07:52:14.0",12
7645,"62","NomVoie3847844",,"#2192","Ville4","Pays2","2015-02-24 21:27:43.0","2015-02-24 21:27:43.0",12
10663,"93","NomVoie6621321",,"#1921","Ville12","Pays1","2017-11-23 19:38:21.0","2017-11-23 19:38:21.0",12
13681,"65","NomVoie7224716",,"#4523","Ville5","Pays2","2007-02-27 06:13:11.0","2007-02-27 06:13:11.0",12
8114,"93","NomVoie238195",,"#6101","Ville20","Pays2","2022-03-22 04:51:04.0","2022-03-22 04:51:04.0",12
11132,"65","NomVoie6134501",,"#9688","Ville24","Pays2","2013-04-10 20:29:15.0","2013-04-10 20:29:15.0",12
8583,"9","NomVoie5219756",,"#8055","Ville8","Pays4","2013-08-09 23:03:49.0","2013-08-09 23:03:49.0",12
3016,"34","NomVoie9630077",,"#4347","Ville19","Pays1","2018-07-24 21:08:55.0","2018-07-24 21:08:55.0",12
6034,"24","NomVoie9820103",,"#9505","Ville13","Pays2","2007-03-07 03:55:41.0","2007-03-07 03:55:41.0",12
467,"26","NomVoie5716611",,"#9111","Ville17","Pays3","2009-04-11 19:30:29.0","2009-04-11 19:30:29.0",12
9052,"35","NomVoie831437",,"#4075","Ville6","Pays3","2000-02-26 16:49:44.0","2000-02-26 16:49:44.0",12
3485,"6","NomVoie149170",,"#5430","Ville20","Pays2","2005-11-07 03:58:26.0","2005-11-07 03:58:26.0",12
6503,"60","NomVoie6547005",,"#6498","Ville14","Pays3","2005-01-03 09:47:52.0","2005-01-03 09:47:52.0",12
936,"21","NomVoie038209",,"#3717","Ville2","Pays1","2014-02-04 20:27:36.0","2014-02-04 20:27:36.0",12
3954,"42","NomVoie289075",,"#3763","Ville18","Pays1","2012-05-15 07:40:49.0","2012-05-15 07:40:49.0",12
1405,"25","NomVoie345996",,"#6833","Ville16","Pays3","2012-04-09 09:48:50.0","2012-04-09 09:48:50.0",12
4423,"18","NomVoie4821132",,"#5533","Ville21","Pays4","2007-07-10 04:57:14.0","2007-07-10 04:57:14.0",12
1874,"52","NomVoie7835971",,"#6971","Ville16","Pays3","2013-09-25 20:11:11.0","2013-09-25 20:11:11.0",12
13477,"0","NomVoie6818829",,"#5899","Ville21","Pays1","2019-05-03 12:30:53.0","2019-05-03 12:30:53.0",12
13946,"13","NomVoie5431818",,"#1882","Ville6","Pays1","1998-08-05 19:28:53.0","1998-08-05 19:28:53.0",12
11397,"57","NomVoie341472",,"#9734","Ville8","Pays1","2022-01-18 19:15:11.0","2022-01-18 19:15:11.0",12
14415,"45","NomVoie3545541",,"#1603","Ville14","Pays2","2022-11-06 21:33:47.0","2022-11-06 21:33:47.0",12
8848,"47","NomVoie826200",,"#9249","Ville2","Pays2","2021-01-13 01:45:18.0","2021-01-13 01:45:18.0",12
11866,"82","NomVoie322282",,"#9184","Ville16","Pays1","2005-09-05 15:01:55.0","2005-09-05 15:01:55.0",12
6299,"88","NomVoie8735469",,"#0119","Ville23","Pays3","2013-02-02 09:37:36.0","2013-02-02 09:37:36.0",12
9317,"60","NomVoie3838510",,"#9636","Ville10","Pays1","2021-03-18 19:01:28.0","2021-03-18 19:01:28.0",12
12335,"9","NomVoie7729026",,"#6523","Ville19","Pays2","2000-03-04 01:13:01.0","2000-03-04 01:13:01.0",12
6768,"76","NomVoie484869",,"#7713","Ville22","Pays1","2011-11-27 17:37:36.0","2011-11-27 17:37:36.0",12
4219,"21","NomVoie2915607",,"#0608","Ville8","Pays4","2005-10-23 04:30:39.0","2005-10-23 04:30:39.0",12
7237,"48","NomVoie9227767",,"#7586","Ville4","Pays1","2002-10-12 19:18:59.0","2002-10-12 19:18:59.0",12
1670,"76","NomVoie5123466",,"#5323","Ville25","Pays2","2000-03-18 13:23:35.0","2000-03-18 13:23:35.0",12
10255,"54","NomVoie210289",,"#0188","Ville1","Pays1","2009-11-23 01:58:57.0","2009-11-23 01:58:57.0",12
4688,"87","NomVoie7127747",,"#5852","Ville21","Pays1","2006-10-07 08:37:26.0","2006-10-07 08:37:26.0",12
5157,"96","NomVoie2139867",,"#3897","Ville19","Pays3","1999-05-01 12:18:48.0","1999-05-01 12:18:48.0",12
2608,"56","NomVoie5815877",,"#1450","Ville4","Pays1","2001-01-09 10:09:49.0","2001-01-09 10:09:49.0",12
3077,"73","NomVoie2832270",,"#0748","Ville2","Pays1","2020-05-11 21:39:46.0","2020-05-11 21:39:46.0",12
528,"74","NomVoie6019677",,"#5727","Ville22","Pays4","1998-11-11 17:13:59.0","1998-11-11 17:13:59.0",12
12131,"30","NomVoie5118228",,"#8170","Ville5","Pays2","2018-06-21 07:49:50.0","2018-06-21 07:49:50.0",12
12600,"41","NomVoie6343424",,"#7561","Ville10","Pays2","2016-11-04 21:36:21.0","2016-11-04 21:36:21.0",12
10051,"6","NomVoie324913",,"#9240","Ville14","Pays2","2011-07-18 04:48:59.0","2011-07-18 04:48:59.0",12
13069,"39","NomVoie326758",,"#6788","Ville12","Pays2","2021-04-09 16:39:31.0","2021-04-09 16:39:31.0",12
7502,"9","NomVoie2541734",,"#0845","Ville12","Pays2","2002-01-08 19:45:58.0","2002-01-08 19:45:58.0",12
10520,"0","NomVoie3017286",,"#0576","Ville21","Pays1","2013-07-17 03:44:59.0","2013-07-17 03:44:59.0",12
4953,"87","NomVoie9634334",,"#4009","Ville9","Pays1","1999-02-15 05:53:19.0","1999-02-15 05:53:19.0",12
13538,"19","NomVoie9820808",,"#2192","Ville17","Pays1","2013-09-01 23:49:47.0","2013-09-01 23:49:47.0",12
7971,"4","NomVoie864932",,"#3645","Ville15","Pays2","2021-01-06 16:12:56.0","2021-01-06 16:12:56.0",12
10989,"33","NomVoie9030603",,"#3499","Ville3","Pays2","1998-04-25 13:08:13.0","1998-04-25 13:08:13.0",12
5422,"2","NomVoie2546462",,"#8359","Ville23","Pays2","2006-03-03 18:08:23.0","2006-03-03 18:08:23.0",12
8440,"50","NomVoie8616334",,"#0553","Ville4","Pays3","2000-10-04 22:55:47.0","2000-10-04 22:55:47.0",12
2873,"8","NomVoie2724928",,"#9429","Ville8","Pays3","2009-08-09 17:34:50.0","2009-08-09 17:34:50.0",12
5891,"34","NomVoie4513000",,"#1531","Ville9","Pays2","2009-09-15 10:13:52.0","2009-09-15 10:13:52.0",12
324,"6","NomVoie6410497",,"#3637","Ville8","Pays4","2023-10-14 22:50:47.0","2023-10-14 22:50:47.0",12
8909,"22","NomVoie9227789",,"#7406","Ville16","Pays2","2013-11-11 12:22:24.0","2013-11-11 12:22:24.0",12
3342,"56","NomVoie7643220",,"#0144","Ville3","Pays2","2003-05-14 14:30:04.0","2003-05-14 14:30:04.0",12
6360,"41","NomVoie2439798",,"#5475","Ville7","Pays1","1997-04-09 23:19:50.0","1997-04-09 23:19:50.0",12
793,"85","NomVoie6731704",,"#9991","Ville8","Pays1","2023-08-05 21:42:13.0","2023-08-05 21:42:13.0",12
3811,"91","NomVoie244983",,"#3527","Ville16","Pays3","2021-02-22 06:31:55.0","2021-02-22 06:31:55.0",12
1731,"41","NomVoie5827458",,"#4971","Ville5","Pays1","2018-10-12 12:42:21.0","2018-10-12 12:42:21.0",12
13334,"67","NomVoie9714354",,"#3356","Ville23","Pays1","2005-11-05 13:44:28.0","2005-11-05 13:44:28.0",12
10785,"4","NomVoie5324807",,"#1500","Ville15","Pays1","2007-11-17 01:21:01.0","2007-11-17 01:21:01.0",12
13803,"30","NomVoie1227958",,"#4610","Ville19","Pays3","1999-10-20 12:56:52.0","1999-10-20 12:56:52.0",12
11254,"38","NomVoie5537818",,"#6169","Ville24","Pays1","2015-01-24 18:16:46.0","2015-01-24 18:16:46.0",12
14272,"26","NomVoie4541538",,"#6910","Ville2","Pays2","2013-08-06 23:07:59.0","2013-08-06 23:07:59.0",12
8705,"11","NomVoie1822782",,"#1043","Ville1","Pays3","2004-08-14 04:55:37.0","2004-08-14 04:55:37.0",12
11723,"88","NomVoie9149967",,"#5725","Ville7","Pays2","2015-01-22 16:12:19.0","2015-01-22 16:12:19.0",12
6156,"20","NomVoie126340",,"#1464","Ville16","Pays1","2000-10-11 11:26:27.0","2000-10-11 11:26:27.0",12
9174,"88","NomVoie2834630",,"#4048","Ville12","Pays2","1999-04-02 21:26:37.0","1999-04-02 21:26:37.0",12
3607,"8","NomVoie2846",,"#4550","Ville10","Pays3","2005-03-07 21:50:38.0","2005-03-07 21:50:38.0",12
12192,"99","NomVoie7821160",,"#9835","Ville1","Pays1","2003-05-06 09:01:38.0","2003-05-06 09:01:38.0",12
9643,"34","NomVoie6847184",,"#8681","Ville9","Pays3","2000-04-11 09:09:13.0","2000-04-11 09:09:13.0",12
4076,"98","NomVoie2712026",,"#2821","Ville15","Pays3","2014-11-22 05:10:06.0","2014-11-22 05:10:06.0",12
7094,"59","NomVoie320504",,"#5549","Ville15","Pays3","2012-01-12 16:16:58.0","2012-01-12 16:16:58.0",12
1527,"7","NomVoie6414500",,"#4217","Ville8","Pays1","2005-10-09 06:26:30.0","2005-10-09 06:26:30.0",12
4545,"16","NomVoie924219",,"#3885","Ville1","Pays1","2001-02-20 18:45:31.0","2001-02-20 18:45:31.0",12
7563,"38","NomVoie6544356",,"#8743","Ville16","Pays3","2013-04-22 01:33:53.0","2013-04-22 01:33:53.0",12
1996,"52","NomVoie342751",,"#0277","Ville21","Pays1","2017-07-03 18:24:56.0","2017-07-03 18:24:56.0",12
5014,"93","NomVoie7035754",,"#0940","Ville25","Pays1","2003-05-15 01:02:11.0","2003-05-15 01:02:11.0",12
2465,"76","NomVoie210066",,"#7328","Ville16","Pays3","2022-11-14 10:06:39.0","2022-11-14 10:06:39.0",12
385,"16","NomVoie9413026",,"#4356","Ville7","Pays1","2003-06-14 12:01:28.0","2003-06-14 12:01:28.0",12
14537,"93","NomVoie3548538",,"#5763","Ville24","Pays2","2021-02-17 07:47:23.0","2021-02-17 07:47:23.0",12
11988,"8","NomVoie149493",,"#7683","Ville7","Pays1","2005-03-02 11:11:20.0","2005-03-02 11:11:20.0",12
9439,"75","NomVoie1841917",,"#1653","Ville14","Pays1","2003-07-14 07:15:39.0","2003-07-14 07:15:39.0",12
12457,"27","NomVoie5436102",,"#8561","Ville3","Pays5","2020-06-20 14:52:59.0","2020-06-20 14:52:59.0",12
9908,"67","NomVoie131689",,"#8026","Ville4","Pays2","2019-01-04 20:58:59.0","2019-01-04 20:58:59.0",12
12926,"54","NomVoie512957",,"#2142","Ville6","Pays2","2003-08-01 18:50:54.0","2003-08-01 18:50:54.0",12
7359,"29","NomVoie6534422",,"#8967","Ville21","Pays3","2013-05-03 09:06:39.0","2013-05-03 09:06:39.0",12
10377,"69","NomVoie5113660",,"#7790","Ville6","Pays1","2021-02-19 06:14:42.0","2021-02-19 06:14:42.0",12
4810,"9","NomVoie8930831",,"#5819","Ville19","Pays4","2015-10-21 08:02:09.0","2015-10-21 08:02:09.0",12
13395,"22","NomVoie2516189",,"#3748","Ville17","Pays2","2001-11-04 09:11:11.0","2001-11-04 09:11:11.0",12
7828,"27","NomVoie871253",,"#7818","Ville19","Pays2","2002-10-11 06:29:35.0","2002-10-11 06:29:35.0",12
2261,"94","NomVoie491921",,"#2597","Ville10","Pays1","2023-09-05 04:49:50.0","2023-09-05 04:49:50.0",12
10846,"29","NomVoie1826681",,"#0564","Ville24","Pays1","2000-11-26 17:10:57.0","2000-11-26 17:10:57.0",12
5279,"68","NomVoie4342941",,"#7158","Ville4","Pays4","2013-01-23 04:14:47.0","2013-01-23 04:14:47.0",12
8297,"85","NomVoie8712539",,"#9612","Ville19","Pays2","2007-01-14 18:12:24.0","2007-01-14 18:12:24.0",12
2730,"53","NomVoie9120264",,"#1181","Ville7","Pays4","2004-07-26 23:16:43.0","2004-07-26 23:16:43.0",12
5748,"7","NomVoie904857",,"#6098","Ville5","Pays1","2002-07-26 21:17:29.0","2002-07-26 21:17:29.0",12
181,"26","NomVoie143566",,"#1528","Ville12","Pays2","2012-08-27 20:08:11.0","2012-08-27 20:08:11.0",12
3199,"37","NomVoie4237660",,"#5766","Ville9","Pays3","2018-06-22 02:11:18.0","2018-06-22 02:11:18.0",12
6217,"54","NomVoie2530205",,"#9608","Ville15","Pays1","1999-02-04 03:03:17.0","1999-02-04 03:03:17.0",12
650,"84","NomVoie1824848",,"#6717","Ville24","Pays2","2017-11-01 11:01:02.0","2017-11-01 11:01:02.0",12
3668,"17","NomVoie641523",,"#7676","Ville18","Pays3","2000-08-14 23:59:10.0","2000-08-14 23:59:10.0",12
1119,"19","NomVoie1946519",,"#2944","Ville13","Pays2","2005-03-23 22:48:30.0","2005-03-23 22:48:30.0",12
1588,"6","NomVoie2218178",,"#6936","Ville20","Pays1","2008-10-27 03:16:37.0","2008-10-27 03:16:37.0",12
13191,"28","NomVoie9710418",,"#0972","Ville15","Pays1","2002-09-11 08:02:07.0","2002-09-11 08:02:07.0",12
10642,"39","NomVoie8120691",,"#8642","Ville4","Pays2","2006-09-10 03:45:58.0","2006-09-10 03:45:58.0",12
13660,"55","NomVoie524122",,"#5347","Ville20","Pays1","1999-10-10 11:08:11.0","1999-10-10 11:08:11.0",12
8093,"19","NomVoie517749",,"#6190","Ville14","Pays2","1999-05-09 13:19:19.0","1999-05-09 13:19:19.0",12
